127.0.0.1 - - [23/Sep/2018:03:14:34 +0000] "GET /2018/09/23/hello-world/ HTTP/1.0" 200 57974 "http://fictional-university.local/2018/09/23/hello-world/" "WordPress/4.9.8; http://fictional-university.local"
127.0.0.1 - - [23/Sep/2018:03:14:36 +0000] "POST /wp-cron.php?doing_wp_cron=1537672475.0411760807037353515625 HTTP/1.0" 499 0 "http://fictional-university.local/wp-cron.php?doing_wp_cron=1537672475.0411760807037353515625" "WordPress/4.9.8; http://fictional-university.local"
127.0.0.1 - - [23/Sep/2018:03:36:59 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.8 HTTP/1.0" 200 245287 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:01 +0000] "POST /wp-cron.php?doing_wp_cron=1537673820.2459330558776855468750 HTTP/1.0" 200 0 "http://fictional-university.local/wp-cron.php?doing_wp_cron=1537673820.2459330558776855468750" "WordPress/4.9.8; http://fictional-university.local"
127.0.0.1 - - [23/Sep/2018:03:37:01 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=169461d98b&1537673818058 HTTP/1.0" 200 1114 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:01 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=169461d98b&1537673819286 HTTP/1.0" 200 572 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:01 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=169461d98b&1537673819342 HTTP/1.0" 200 1 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1314 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:08 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 829 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:08 +0000] "GET /wp-admin/users.php HTTP/1.0" 200 33754 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:08 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.8 HTTP/1.0" 200 41526 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:08 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter,heartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 12541 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:08 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 96157 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:19 +0000] "GET /wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php HTTP/1.0" 200 37603 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:19 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,zxcvbn-async&ver=4.9.8 HTTP/1.0" 200 41643 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:19 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,password-strength-meter,underscore,wp-util,user-profile,svg-painter,heartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 21640 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:20 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:44 +0000] "POST /wp-admin/profile.php HTTP/1.0" 502 568 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:44 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:37:59 +0000] "GET /wp-admin/ HTTP/1.0" 200 59385 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:00 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.8 HTTP/1.0" 200 79348 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:00 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:04 +0000] "GET /wp-admin/users.php HTTP/1.0" 200 33754 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:04 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:08 +0000] "GET /wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php HTTP/1.0" 200 37851 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:27 +0000] "GET /wp-admin/profile.php?dismiss=1_new_email&_wpnonce=60962b1bd8 HTTP/1.0" 302 0 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:27 +0000] "GET /wp-admin/profile.php?updated=true HTTP/1.0" 200 37473 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:42 +0000] "POST /wp-admin/profile.php HTTP/1.0" 502 568 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:42 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:56 +0000] "GET /wp-admin/ HTTP/1.0" 200 59385 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:38:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:01 +0000] "GET /wp-admin/users.php HTTP/1.0" 200 33754 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:05 +0000] "GET /wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php HTTP/1.0" 200 37855 "http://fictional-university.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:08 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 99 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 103 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:14 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 105 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:15 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 105 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:22 +0000] "GET /wp-admin/profile.php HTTP/1.0" 200 37765 "http://fictional-university.local/wp-admin/profile.php?wp_http_referer=%2Fwp-admin%2Fusers.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:39:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:40:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:41:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:43:11 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:43:29 +0000] "POST /wp-admin/profile.php HTTP/1.0" 302 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:43:29 +0000] "GET /wp-admin/profile.php?updated=1 HTTP/1.0" 200 38260 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:43:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:44:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:45:07 +0000] "GET / HTTP/1.0" 200 61208 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:45:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:45:15 +0000] "GET /wp-admin/profile.php HTTP/1.0" 200 37963 "http://fictional-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:45:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:45:37 +0000] "POST /wp-admin/profile.php HTTP/1.0" 302 0 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
127.0.0.1 - - [23/Sep/2018:03:45:37 +0000] "GET /wp-admin/profile.php?updated=1 HTTP/1.0" 200 38262 "http://fictional-university.local/wp-admin/profile.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61"
